line_number	line	class_level1	class_level12	class_level123
231	nos quemadmodum speravimus in	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Canticle
232	te te domine sperantum non con	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Canticle
233	fundar meternum vous et vultabunt	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Canticle
234	sancti in gloria t retabuntur in cubili	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Canticle
235	bus suis	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Canticle
236	sicut erat allelui anz assumpta est	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
237	dominus regnauit de psalmus	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
238	corem indutus est indutus est	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
239	dominus fortitudinem et precinxit se	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
240	templum firmauit orbem terre qui non	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
241	commouebitur parata sedes tua deus	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
242	ex tunc a seculo tu es leuauerunt flu	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
243	nosma domine eleuauerunt flumina vos	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
244	cem suam eleuauerunt flumina	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
245	fluctus suos a uocibus aquarum multa	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
246	rum virabiles elationes maris mira	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
247	bilis in altis dominus testimonia	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
248	tua credibilia facta sunt nis domini	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
249	tuam decet sanctitudo domine in lon	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
250	gitudinem dierum gloria patri et	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
251	a assumpta est maria in celum gaudent	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
252	eus in adiutorium me	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
253	im intende omne	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
254	ad adiuvandum me se	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
255	sustina gloria patri et	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
256	angeli laudantes benedicunt dominum	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
257	an et jaria virgo psalmus	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
258	iubilate deo omnis terra seruite	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
259	domino in leticia introite in conspectu	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
260	cultu eius in exultatione scitote quoniam	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
261	dominus ipse est deus ipse fecit nos	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
262	et non ipsi nos populus eius et oues	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
263	pascue eius introite portas eius in con	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
264	fessione atria eius in hymnis confi	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
265	temini illi laudate nomen eius	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
266	quoniam suauis est dominus meter	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
267	num misericordia eius et usque in ge	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
268	neratione et generationem ueritas eius	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
269	gloria pri a maria virgo assumpta	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
270	est ad ethereum thalannum in quo rex re	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
271	gum stellato sedet solio a in odorem psalmus	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
272	eus deus meus ad te de luce	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
273	vigilo tituit in te anima	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
274	mea quam multipliciter tibi caro mea	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
275	in terra desertam in uia et in aquosa	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
276	sicut in sancto apparui tibi ut viderem	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
277	virtutem tuam et gloriam tuam	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
278	vitas labia mea laudabunt te ſicut be	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
279	nedicam te in uita mea et in nomine	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
280	tuo levabo manus meas ſicut ad	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
281	ipse et pinguedine repleatur anima	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
282	meam et labiis exultations laudabit	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
283	os meum cic memor fui tui super	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
284	stratum meum in matutins medita	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
285	bor in te quia fuisti adventor meus	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
286	ultabo adhesit anima mea poste me sui	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
287	in inferiora terre tradentur in manus	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
288	gladii partes vulpium erunt eo	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
289	est omnes loquentium iniqua	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
290	quoniam melior est misericordia tua super	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
291	et in velamento alarum tuarumy eo	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
292	scepit dextera tua ipsi vero in viam	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
293	quesierunt animam meam et introibunt	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
294	vero letabitur in deo laudabuntur omnes	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
295	qui uirant in eo quia obstructum	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
296	eus misereatur nostri et benedic	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
297	saint nobis illuminent vultum	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
298	suum super nos et misereatur nostri	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
299	in omnibus gentibus salutare tuum	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
300	cognoscamus in terra viam tuam	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
301	confiteantur tibi populi deus confite	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
302	antur tibi populi omnes etentur et	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
303	exultent gentes quoniam iudicas popul	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
304	jos in equitate et gentes in terra dirigis	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
305	confiteantur tibi populi deus confite	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
306	antur tibi populi omnes terra dedit fruc	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
307	tum suum medicat nos deus deus noster	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
308	benedicat nos deus et metuant eum omnes	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
309	fines terre gloriam patri an in odorem	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
310	unguentorum tuorum currimus adolescentule	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
311	dilexerunt te mis anz benedicta filia psalmus	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
312	enedicite omnia opera domini	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
313	domino laudate et superexaltate	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
314	eum in secula benedicite angeli domini	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
315	domino benedicite celi domino benedic	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
316	cité aque omnes que super celos sunt domino	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
317	benedicite omnes virtutes domini domino	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
318	benedicite sol et luna domino benedicit	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
319	stelle celi domino benedicite ymber et	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
320	ros domino benedicite omnis spiritus dei	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
321	domino benedicite ignis et estus do	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
322	mino benedicite frigus et estas domino	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
323	benedicite rores et pruna domino bene	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
324	dicite gelu et frigus domino benedic	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
325	cité glacies et mues domino benedicite	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
326	noctes et dies domino benedicite lux	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
327	et tenebre domino benedicite fulgura et	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
328	nubes domino cenedicatur terra dominum	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
329	laudet et superexaltet eum in secula	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
330	cenedicite montes et colles domino	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
331	benedicite universa germmancia inter	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
332	ra domino benedicite fontes domino	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
333	benedicite maria et flumina domino	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
334	benedicite cete et omnia que mouen	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
335	tur in aquis domino benedicite omnes	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
336	volucres celi domino cenedicite omnes	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
337	bestie et pecora domino benedicite filii	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
338	hominum domino benedicat israel	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
339	dominum laudet et superexaltentur eum	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
340	secula benedicite sacerdotes domini	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
341	domino benedicite serui domini domino	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
342	benedicite spiritus et amme iustorum	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
343	domino benedicite sancti et humiles	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
344	corde domino benedicite anama a	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
345	maria misericorsael domino laudate et super	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
346	exaltate eum in secul la benedicam	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
347	patrem et filium cum sancto spiritu	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
348	laudemus et superexaltemus eum in	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
349	secula benedictus es domine infir	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
350	mamento celi laudabilis et gloriosus	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
351	et superexaltatus in secula lia pris	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
352	a benedicta filia tu a domino quia per	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
353	te fructum vité communicavimus	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
354	an pulchra es et psalmus	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
355	laudate dominum de celis l au	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
356	date eum in excelsisti laudate eum omnes	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
357	angeli eius laudate eum omnes vir	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
358	tutes eius laudate eum sol et luna	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
359	laudate eum telle et assume laudi	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
360	te eum celi celorum et aque que super	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
361	celos sunt laudent nomen domini	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
362	quia ipse dixit et facta sunt ipse	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
363	mandauit et creata sunt statuit	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
364	ea meternum et in seculum seculi	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
365	preceptum posuit et non preteribit	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
366	laudate dominum de terra drachones	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
367	et omnes abyssi ignis ingrano	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
368	max glacies spiritus procellarum que	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
369	faciunt verbum eius fontes et omnes	Hours of the Virgin	Hours of the Virgin_Lauds	Hours of the Virgin_Lauds_Invocation
