line_number	line	class_level1	class_level12	class_level123
234	deoscelos tuos opera digitorum tu	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
235	orum lunam et stellas que tu	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
236	fundasti quid est homo	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
237	quod memores eius aut filium	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
238	hominis qui visitas eum	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
239	minuisti eum paulomin	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
240	ab angelis gloriam et honore	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
241	coronasti eum et constituisti	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
242	eum super opera manuum tuarum	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
243	ma subiecisti sub pedi	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
244	bus eius oues et boves uni	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
245	uersas insuper et peccora ca	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
246	tolucres celi et pisces	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
247	maris qui perambulant se	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
248	initas inaris domine deus noster	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
249	quam admirabile est nomen	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
250	tuum in universa terra lia	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
251	patri sicut erat aδ benedicam	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
252	tu in mulieribus et benedictus fructus	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
253	ventris tui aδ sicut in terra psalmus	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
254	celi enarrant gloriam dei et	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
255	opera manu eius au	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
256	nunciat firmamentum dies	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
257	diei eructat uerbum et nox	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
258	nocti indicat scientiam	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
259	sunt loquele neque sermones	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
260	quorum non audiantur uoces	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
261	eorum super omnem terram exuit	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
262	sonus eorum et in fines orbis ter	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
263	re uerba eorum in sole posuit	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
264	tabernaculum suum et ipse tam	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
265	qua sponsus procedens de thala	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
266	molvo exultavit ut grega	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
267	adcurrenda unam a summo celo	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
268	egressio eius et occursus eius	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
269	usque ad summonum eius nec est qui	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
270	le abscondeat a salore eius	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
271	domini inmaculata convertens a	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
272	nimas testimonium domini infidele	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
273	sapienciam prestans parvulis	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
274	iusticie domini recte letificates	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
275	corda preceptum domini lucidum	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
276	illuminans oculos mor	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
277	domini sanctus permanet in seculum	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
278	seculi iudicia domini uera uisti	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
279	ficata in semetipal elidera	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
280	bilia super auxilium et lapidem psalmus	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
281	aliosum multorum et dulciora	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
282	super mel et fauum temini	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
283	seruis tuus custodit ei in custo	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
284	odiendis illis retribucio multa	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
285	felicta quis intelligit ab oc	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
286	altis meis munda me domine et	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
287	mei non fuerunt dominati	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
288	abaliens paire seruo tuo	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
289	tunc immaculatus ero et emun	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
290	dabor a delicto maximo	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
291	exut ut complaceant eloquia	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
292	oris mei et meditatio cordis	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
293	mei in conspectu tuo semper	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
294	domine adiutor meus et redemp	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
295	tor meus gloria patri	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
296	sicut mirra electa odorem dedisti	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
297	suavitatis la dei genitrix art	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
298	ante thorum psalmus dauid	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
299	min est terra et plenitudo	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
300	eius orbis terrarum et	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
301	uniuersi qui habitant in eo	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
302	quia ipse super maria tua	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
303	dauit eum et super flumina	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
304	preparavit eum quis ascen	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
305	det in montem domini aut quis	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
306	stabit in loco sancto eius inno	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
307	cens manibus et mondo corde qui	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
308	non accepit invano anima	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
309	sua nec iurauit in dolo pro	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
310	ximo suo ſicut accipient bene	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
311	dictionem a domino et misericordiam a	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
312	deo salutari suo jec est ge	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
313	miseratioquerentur eum quoquere	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
314	tuum faciem dei iacob	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
315	lite portas principes uestras et	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
316	elevamini porte eternales et	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
317	introibit rex glorie tuis	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
318	est iste rex glorie dominus fortis et	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
319	potens dominus potens in prelio	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
320	tollite portas principes	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
321	stras et elevamini porte eterna	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
322	les et introibit rex glorie quis	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
323	est iste rex glorie dominus uirtutum	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
324	ipse est rex glorie gloria patria	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
325	ante thorum huius virginis frequam	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
326	tate nobis dulcia canticadragina	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
327	tis specie tua psalmus dauid	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
328	fructavit cor meum uer	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
329	bum bonuſ dicto ego ope	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
330	ra mea regis ingressa mea	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
331	salanus scribe uelociter laude	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
332	speciolus torma preti	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
333	liis homin diffusa est gratia in	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
334	labiis tuis propterea benedixit	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
335	te deus in eternum carnege	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
336	gladio tuo super temur tu	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
337	potentissime pecie tua et	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
338	pulchritudine tua intende pro	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
339	spere procede et regna prop	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
340	ter veritatem et mansuetudi	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
341	nem et iusticiam et deducet	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
342	te mirabiliter dextera tua	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
343	agitates tue acute populi sub	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
344	te sacerent in corde inimicorum	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
345	regis sedes tua deus in secul	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
346	illum seculi virga directionis in	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
347	ga regni tui dilexisti uis	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
348	ticiam et odisti iniquitatem	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
349	propterea unxit te deus deus	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
350	tuis oleo leticie preconsortibus	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
351	tuis uira et guta et cas	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
352	sia a uestimentis tuis a domum	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
353	quia eourneis ex quibus delecta	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
354	uerunt te filie regum in hono	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
355	re tuo astitit regina a dex	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
356	tris tuis in vestitu deaurato	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
357	cirundata varietate	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
358	di filia et iude et inclina au	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
359	rem tuam et obliviscere populi	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
360	lu tui et dominus patris tui	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
361	concupiscent rex decore	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
362	tuum quoniam ipse est dominus deus tu	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
363	us et adorabunt eum	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
364	lie tyri in muneribus uultum	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
365	tuum deprecabuntur omnes	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
366	divites plebis nous glo	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
367	ria eius filie regis abuntus in	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
368	fimbriis aureis circuamitta	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
369	varietatibus adducentur	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
370	regi virgines posteam proximo	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
371	me eius auferentur tibi	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
372	tenentur in leticia et exultace	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
373	adducentur in templu regis	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
374	ro patribus tuis nati sunt	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
375	sibi filii constitues eos principes	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
376	super omnes terra memores	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
377	eunt nominis tui domine in omni	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
378	generatione et generationem	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
379	propterea populi confite	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
380	buntur tibi in eternum et in se	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
381	seculum seculi gloria patri	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
382	speciem tuam et pulchritudine	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
383	tia intende prospere procede et reg	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
384	na adiuvabit eam psalmus	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
385	deus noster refugium	Hours of the Virgin	Hours of the Virgin_Matins	Hours of the Virgin_Matins_Psalms
